FECHA,IDC,ACTIVIDAD ECONOMICA,EDAD,SALARIO,FFNN,MONTO_ACUMULADO_DOL_ACH,FRECUENCIA_ACH,MONTO_USD_DOL_PCC,CANTIDAD_PCC,NRO_ORDENANTES_DIFERENTES
202006,00994707CB,FABRICACION DE PRENDAS DE VESTIR CONFECCIONADAS PARA HOMBRES MUJERES Y NINOS,60,700.00,1,3703.790086,6,217897.942447,7,4
202006,00994752CB,OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES,43,500.00,0,973.615155,9,1500.000000,1,8
202006,00994904CB,OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES,42,2500.00,0,3955.539356,5,0.000000,0,3
202006,01000342CH,EDUCACION SUPERIOR UNIVERSITARIA,69,2846.00,1,15346.938775,4,0.000000,0,2
202006,01005369CH,OTROS SERVICIOS,70,9000.00,1,74586.972295,15,32072.157433,2,11
202006,01015617CH,JUBILADOS O RENTISTAS,86,500.00,0,1472.303205,3,0.000000,0,1
202006,01025770CH,JUBILADOS O RENTISTAS,71,1500.00,0,48428.960627,27,0.000000,0,18
202006,01034452CH,OTROS SERVICIOS,68,2396.00,1,181710.132621,70,0.000000,0,46
202006,01034457CH,OTROS SERVICIOS,65,4300.00,1,4864.795914,12,0.000000,0,8
202006,01035993CH,SERVICIOS INMOBILIARIOS DE COMPRA VENTA Y ALQUILER,63,2000.00,1,114848.396498,9,315087.463556,3,7
202006,01037703CH,OTROS SERVICIOS,62,700.00,1,728.862973,1,0.000000,0,1
202006,01037704CH,OTROS SERVICIOS,70,2138.00,1,5102.040816,1,0.000000,0,1
202006,01046485CH,SERVICIOS DE CONSULTAS MEDICAS,61,970.00,1,2681.341095,19,0.000000,0,11
202006,01048437CH,OTROS SERVICIOS,63,2000.00,0,4081.632652,2,0.000000,0,2
202006,01051258CH,OTROS SERVICIOS,62,2620.00,1,3005.830894,13,0.000000,0,8
202006,01052207CH,JUBILADOS O RENTISTAS,64,500.00,0,510.204081,1,0.000000,0,1
202006,01053268CH,OTROS SERVICIOS,49,250.00,1,9450.000000,2,0.000000,0,1
202006,01054116CH,EDUCACION SECUNDARIA DE FORMACION GENERAL,62,400.00,0,651.020406,3,0.000000,0,3
202006,01057532CH,SERVICIOS DE CONTABILIDAD TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS,43,750.00,0,927.948978,5,0.000000,0,5
202006,01060510CH,OTROS SERVICIOS,60,400.00,0,1226.180755,7,0.000000,0,4
202006,01060817CH,OTROS SERVICIOS,46,2000.00,0,13985.008738,18,0.000000,0,17
202006,01061606CH,VENTA AL POR MAYOR DE AZUCAR DULCES CHOCOLATES GOLOSINAS Y OTROS EXCEPTO CIGARRILLOS,61,500.00,0,3396.501454,7,0.000000,0,5
202006,01069465CH,OTROS SERVICIOS,56,2000.00,0,3232.361513,7,0.000000,0,5
