FECHA,IDC,ACTIVIDAD ECONOMICA,EDAD,SALARIO,FFNN,MONTO_ACUMULADO_DOL_ACH,FRECUENCIA_ACH,MONTO_USD_DOL_PCC,CANTIDAD_PCC,NRO_ORDENANTES_DIFERENTES
202006,03351596LP,1483,45,1694,1,4081.206978,34,0,0,21
202006,03352420LP,1484,44,810,1,830.903787,5,0,0,3
202006,03352723LP,1485,39,2100,1,2816.763844,7,0,0,5
202006,03352780LP,1486,48,450,0,1034.985419,9,0,0,8
202006,03353215LP,1487,40,2000,0,2033.527695,2,0,0,2
202006,03353474LP,1488,38,900,0,912.244892,12,0,0,10
202006,03353669LP,1489,37,1142,0,1181.195332,7,0,0,3
202006,03353939LP,1490,45,700,0,3685.276959,13,0,0,8
202006,03354355LP,1491,43,6026,1,8179.620974,38,0,0,24
202006,03354847LP,1492,42,1200,0,1384.839648,4,0,0,2
202006,03355078LP,1493,49,2100,0,10198.4621,4,0,0,4
202006,03355237LP,1494,54,1538,0,1724.518944,14,0,0,6
202006,03355348LP,1495,36,300,0,2357.871718,7,0,0,5
202006,03355413LP,1496,43,680,1,14537.70403,91,0,0,42
202006,03355494LP,1497,53,3000,1,9912.536443,1,0,0,1
202006,03356441LP,1498,43,1850,1,1938.33819,4,0,0,4
202006,03356574LP,1499,42,350,0,1312.016029,13,0,0,9
202006,03356788LP,1500,36,1377,0,2167.201162,7,0,0,4
202006,03356841LP,1501,41,570,0,11516.03499,3,0,0,3
202006,03356857LP,1502,47,500,0,1429.591833,6,0,0,5
202006,03356888LP,1503,44,250,0,502.279877,11,0,0,5
202006,03357260LP,1504,41,613,0,963.924193,11,0,0,9
202006,03357268LP,1505,47,4760,1,12874.45918,10,0,0,7
202006,03357306LP,1506,52,500,0,1182.215741,4,0,0,1
202006,03357412LP,1507,39,640,0,1056.413984,20,0,0,19
202006,03357790LP,1508,50,500,0,1554.810492,8,0,0,4
202006,03358334LP,1509,51,300,0,523.323611,6,0,0,5
202006,03358600LP,1510,40,952.48,0,2017.784255,4,0,0,4
202006,03358865LP,1511,51,500,1,6685.93293,24,0,0,14
202006,03358887LP,1512,51,10000,0,13603.1793,1,0,0,1
202006,03358962LP,1513,44,675,0,5247.813411,1,0,0,1
202006,03359139LP,1514,52,1500,1,3028.104951,9,0,0,6
202006,03359618LP,1515,51,500,1,5697.23031,19,0,0,9
202006,03359974LP,1516,53,8339,1,9486.997078,12,0,0,9
202006,03360143LP,1517,42,2435,1,4528.827967,40,0,0,35
202006,03360184LP,1518,48,3000,0,4597,6,0,0,2
202006,03360519LP,1519,55,450,0,7993.877551,1,0,0,1
202006,03361156LP,1520,46,600,0,1800.422739,3,0,0,1
202006,03361612LP,1521,35,1367,0,2487.976669,16,0,0,14
202006,03363062LP,1522,38,1470,0,1800.33527,12,0,0,10
202006,03363237LP,1523,55,2917,1,5432.177839,8,38553.93586,1,8
202006,03363509LP,1524,37,500,0,1865.889206,13,0,0,3
202006,03363627LP,1525,49,556,0,1078.7172,2,0,0,2
202006,03363737LP,1526,41,1000,1,21374.68221,11,0,0,5
202006,03364405LP,1527,50,375,0,377.551019,2,0,0,1
202006,03364735LP,1528,50,5500,1,5937.463553,8,0,0,7
202006,03364851LP,1529,37,1394,0,1611.078707,21,0,0,17
202006,03365111LP,1530,35,2185,1,2189.941683,14,0,0,9
202006,03365452LP,1531,54,3013,1,3343.988336,4,0,0,3
202006,03365744LP,1532,38,874,0,2265.59766,15,0,0,4
202006,03365829LP,1533,53,1105,0,10786.44315,5,0,0,2
202006,03367842LP,1534,51,3278,1,12688.19241,12,0,0,9
202006,03367936LP,1535,44,3103,1,3809.0379,2,0,0,2
202006,03368823LP,1536,51,1800,1,2638.48396,10,0,0,7
202006,03368925LP,1537,48,500,0,635.020406,6,0,0,4
202006,03368954LP,1538,42,786,0,920.116616,5,0,0,3
202006,03369110LP,1539,44,655,1,4235.061215,17,0,0,13
202006,03369737LP,1540,39,3864,1,5161.661798,18,0,0,10
202006,03370425LP,1541,40,587,0,1027.784254,5,0,0,1
202006,03370537LP,1542,52,2000,1,5525.393583,5,0,0,4
202006,03370567LP,1543,58,1000,0,2623.906705,1,0,0,1
202006,03370855LP,1544,38,500,0,1011.661805,6,0,0,5
202006,03371265LP,1545,37,500,0,689.077254,10,0,0,9
202006,03372292LP,1546,52,3200,1,3580.174923,9,0,0,6
202006,03373127LP,1547,50,2223,0,4635.422732,17,0,0,3
202006,03373265LP,1548,43,1500,0,6673.469383,12,0,0,6
202006,03373560LP,1549,40,1926,1,7203.858586,27,0,0,16
202006,03373561LP,1550,47,706,0,721.865883,12,0,0,8
202006,03373642LP,1551,46,1448,0,1552.782789,15,0,0,10
202006,03373794LP,1552,53,1500,1,8593.294459,6,0,0,2
202006,03373828LP,1553,45,1553,0,2079.518943,16,0,0,13
202006,03373834LP,1554,35,360,0,365.418365,4,0,0,4
202006,03373905LP,1555,46,5659,1,9522.59475,4,0,0,4
202006,03373973LP,1556,41,500,0,830.174919,17,0,0,6
202006,03374054LP,1557,36,1000,0,1264.956263,9,0,0,9
202006,03374382LP,1558,48,4500,1,11194.11079,7,0,0,6
202006,03374399LP,1559,45,500,0,975.887521,4,0,0,4
202006,03374418LP,1560,49,5781,1,34562.0534,25,357495.013,14,15
202006,03374453LP,1561,35,1968,1,3139.79589,45,0,0,34
202006,03374550LP,1562,40,1000,1,1206.41545,4,0,0,4
202006,03375111LP,1563,40,437,0,663.545185,8,0,0,7
202006,03375196LP,1564,40,2000,0,10496.64723,8,61661.80758,2,7
202006,03375244LP,1565,37,1000,0,2696.209911,4,0,0,3
202006,03375312LP,1566,40,500,1,1914.285713,2,0,0,2
202006,03375390LP,1567,36,2857,0,5408.950428,17,0,0,5
202006,03375592LP,1568,41,3000,1,12070.99125,22,0,0,19
202006,03375775LP,1569,39,1200,0,1588.018946,12,0,0,10
202006,03376091LP,1570,36,3000,1,10442.75218,17,0,0,14
202006,03376213LP,1571,35,1035,0,3022.886296,4,0,0,2
202006,03376327LP,1572,49,999,0,2388.013117,6,0,0,2
202006,03376414LP,1573,45,1000,0,3145.043726,14,0,0,9
202006,03376418LP,1574,53,500,0,708.530611,3,0,0,2
202006,03376537LP,1575,53,500,0,5186.886294,9,0,0,3
202006,03376731LP,1576,53,4664,1,5187.463553,7,0,0,7
202006,03376810LP,1577,52,1000,0,1931.997083,4,0,0,4
202006,03377146LP,1578,39,400,0,924.198246,9,0,0,4
202006,03377181LP,1579,47,1007,1,1701.74927,4,0,0,3
202006,03377241LP,1580,39,1377,0,1623.032069,4,0,0,3
202006,03377406LP,1581,51,3779,1,6173.469383,7,0,0,4
202006,03377461LP,1582,38,1000,0,7590.378982,59,0,0,5
202006,03377739LP,1583,39,365,0,437.317784,1,0,0,1
202006,03377963LP,1584,44,500,0,1013.411075,6,0,0,4
202006,03378329LP,1585,51,1200,0,7288.629737,1,10145.77259,1,1
202006,03378649LP,1586,42,2000,0,17007.59766,7,14577.25948,1,7
202006,03379250LP,1587,56,800,0,1755.218658,3,0,0,2
202006,03379293LP,1588,52,500,0,539.3586,2,0,0,1
202006,03379842LP,1589,47,500,1,35702.47813,1,73605.53936,1,1
202006,03380026LP,1590,52,942,0,1180.758015,5,0,0,4
202006,03380593LP,1591,37,400,0,2284.985422,1,0,0,1
202006,03380600LP,1592,51,500,0,4925.451894,3,0,0,3
202006,03381125LP,1593,38,350,0,451.166178,4,0,0,3
202006,03381750LP,1594,53,1058,0,1075.771134,7,0,0,4
202006,03382211LP,1595,47,500,1,1498.833816,6,0,0,4
202006,03383122LP,1596,46,1200,1,2180.320693,13,60174.92711,2,11
202006,03383804LP,1597,52,580,0,870.043728,7,0,0,3
202006,03383920LP,1598,53,600,0,997.084546,3,0,0,3
202006,03384807LP,1599,41,1500,0,2619.381923,5,0,0,5
202006,03385681LP,1600,49,1028,1,1960.641397,4,0,0,4
202006,03386242LP,1601,41,600,0,789.405244,6,0,0,5
202006,03386875LP,1602,61,2808,1,5740.247811,7,0,0,2
202006,03387075LP,1603,35,250,0,577.259474,4,0,0,2
202006,03387741LP,1604,36,728,0,1243.294453,13,0,0,6
202006,03387836LP,1605,37,500,0,693.317783,3,0,0,2
202006,03389540LP,1606,45,1200,0,2256.355673,18,0,0,15
202006,03389632LP,1607,35,430,0,2485.422628,160,0,0,149
202006,03389785LP,1608,37,1000,1,2030.379006,6,0,0,4
202006,03389881LP,1609,49,1285,0,1752.813409,6,0,0,5
202006,03389938LP,1610,45,500,1,16149.43874,73,0,0,47
202006,03390097LP,1611,39,4000,1,13063.65888,23,0,0,13
202006,03390112LP,1612,36,988,1,1181.268218,8,0,0,7
202006,03390139LP,1613,39,500,0,2975.218657,4,0,0,1
202006,03390188LP,1614,45,1500,0,2997.084537,20,0,0,13
202006,03390435LP,1615,44,5270,1,12364.13994,9,0,0,6
202006,03390493LP,1616,41,1302,1,2198.104953,10,0,0,6
202006,03390761LP,1617,48,1500,0,4272.594749,5,0,0,2
202006,03390882LP,1618,37,870,0,1034.985421,3,0,0,3
202006,03391020LP,1619,43,583,1,1975.510198,9,0,0,5
202006,03391377LP,1620,41,800,1,1406.457722,8,0,0,5
202006,03391428LP,1621,41,1000,1,6027.508702,84,0,0,23
202006,03391573LP,1622,52,500,0,527.988332,14,0,0,4
202006,03391586LP,1623,34,3000,0,6256.265297,18,20000,1,9
202006,03391703LP,1624,50,900,0,1507.698247,5,0,0,5
202006,03392162LP,1625,37,1000,0,4291.545189,4,0,0,4
202006,03392483LP,1626,37,834,1,5107.674924,7,0,0,7
202006,03392492LP,1627,43,500,0,716.909613,11,0,0,3
202006,03392702LP,1628,48,700,0,2037.903148,3,0,0,3
202006,03392725LP,1629,40,800,0,9017.380871,8,0,0,5
202006,03393252LP,1630,60,1701,1,10320.69971,2,0,0,2
202006,03393689LP,1631,37,300,0,637.026237,5,0,0,5
202006,03393745LP,1632,47,400,0,583.090377,3,0,0,3
202006,03393925LP,1633,45,716,0,1178.206994,5,0,0,4
202006,03393934LP,1634,36,2869,1,4405.811067,25,0,0,13
202006,03394372LP,1635,50,3165,1,16036.88046,21,12000,1,10
202006,03394647LP,1636,36,5211,1,28930.59766,7,0,0,7
202006,03395223LP,1637,52,650,1,887.160344,10,0,0,6
202006,03396066LP,1638,37,564,0,1807.580172,4,0,0,1
202006,03396076LP,1639,51,500,0,514.577257,4,0,0,4
202006,03396432LP,1640,47,583,1,1595.79591,14,0,0,9
202006,03396511LP,1641,43,400,0,4261.545185,10,0,0,8
202006,03396852LP,1642,54,550,1,6517.201163,5,0,0,3
202006,03396882LP,1643,48,1895,1,2809.037899,4,0,0,3
202006,03396897LP,1644,43,6000,1,8658.017487,10,0,0,8
202006,03396902LP,1645,38,1092,1,2370.370249,27,0,0,16
202006,03396939LP,1646,42,450,1,1993.790084,7,0,0,5
202006,03397969LP,1647,47,3024,1,7926.967928,4,20825.79738,1,4
202006,03398538LP,1648,34,320,0,3336.151602,3,0,0,3
202006,03399086LP,1649,39,2000,1,4010.495623,12,0,0,8
202006,03399485LP,1650,39,389,0,1546.501453,10,0,0,8
202006,03399519LP,1651,52,1200,0,1907.142851,12,0,0,5
202006,03400413LP,1652,50,250,0,512.244895,6,0,0,5
202006,03400439LP,1653,51,2000,1,2048.97959,6,0,0,4
202006,03401735LP,1654,51,2000,1,2339.472295,14,0,0,9
202006,03402023LP,1655,52,3193,1,4571.428569,4,0,0,3
202006,03402034LP,1656,39,273,0,708.163262,7,0,0,6
202006,03405058LP,1657,54,500,0,1436.250727,4,0,0,4
202006,03406258LP,1658,50,1200,0,1349.125359,10,0,0,10
202006,03406703LP,1659,52,2500,0,12276.53061,14,0,0,12
202006,03407576LP,1660,51,400,0,648.688044,4,0,0,3
202006,03408620LP,1661,49,250,1,2043.603494,8,0,0,6
202006,03409276LP,1662,34,853,0,1123.061219,10,0,0,7
202006,03410354LP,1663,38,1200,1,1348.396495,11,0,0,4
202006,03411007LP,1664,38,671,0,806.997082,5,0,0,5
202006,03413321LP,1665,50,3064,1,15720.96209,11,27695.22012,2,8
202006,03413954LP,1666,33,500,0,769.679297,6,0,0,5
202006,03418878LP,1667,37,400,0,15589.79592,5,0,0,4
202006,03418918LP,1668,37,400,1,496.93877,8,0,0,7
202006,03418922LP,1669,39,717,0,3542.623884,41,0,0,24
202006,03418935LP,1670,38,1500,0,13714.32268,15,0,0,13
202006,03418997LP,1671,42,500,0,4053.061224,2,85486,6,2
202006,03419026LP,1672,37,1699,1,2166.618071,11,0,0,4
202006,03419067LP,1673,39,1500,1,3572.157423,19,0,0,12
202006,03420023LP,1674,41,2000,1,5600.583087,8,0,0,4
202006,03420380LP,1675,48,3000,1,5803.35276,20,0,0,11
202006,03420808LP,1676,35,2009,1,7954.861508,14,0,0,13
202006,03421211LP,1677,41,4032,1,4700.364424,14,0,0,11
202006,03421492LP,1678,47,1378,0,2365.597666,5,0,0,3
202006,03421570LP,1679,41,714,0,1175.218654,9,0,0,4
202006,03421875LP,1680,49,1800,1,2138.192414,9,0,0,7
202006,03421970LP,1681,42,700,1,10157.53935,21,0,0,10
202006,03421976LP,1682,45,1000,1,1331.195333,4,0,0,3
202006,03422028LP,1683,47,1000,1,2164.723029,5,0,0,3
202006,03422428LP,1684,49,1136,1,1774.198247,6,0,0,5
202006,03422639LP,1685,33,700,0,965.306116,14,0,0,10
202006,03422652LP,1686,50,900,0,1635.568509,9,0,0,7
202006,03424370LP,1687,35,500,0,4398.717194,13,0,0,10
202006,03424869LP,1688,38,573,0,679.300285,10,0,0,7
202006,03425561LP,1689,35,500,0,2084.548015,130,0,0,123
202006,03425563LP,1690,42,500,0,721.865884,11,0,0,8
202006,03426797LP,1691,34,1000,0,2725.947519,5,0,0,4
202006,03426938LP,1692,51,1500,0,12426.10787,4,11661.80758,1,3
202006,03427271LP,1693,50,500,0,3840.408144,33,0,0,26
202006,03428548LP,1694,45,1628,0,2080.903787,7,0,0,4
202006,03429454LP,1695,34,1200,0,1416.180757,3,0,0,3
202006,03429467LP,1696,49,1200,0,1781.924195,7,0,0,6
202006,03429935LP,1697,40,1000,0,1715.975212,12,0,0,8
202006,03430183LP,1698,48,570,0,6912.580165,18,0,0,6
202006,03430212LP,1699,50,500,1,941.690959,5,0,0,3
202006,03430642LP,1700,37,1000,0,1061.413992,4,0,0,2
202006,03430847LP,1701,36,350,0,1374.34402,8,0,0,8
202006,03430983LP,1702,48,1482,0,1564.139939,6,0,0,5
202006,03431092LP,1703,44,1264,0,3068.658886,10,0,0,3
202006,03431392LP,1704,36,1000,0,4815.104955,4,0,0,1
202006,03431417LP,1705,48,500,0,594.752186,1,0,0,1
202006,03431639LP,1706,47,500,0,631.486876,9,0,0,6
202006,03431646LP,1707,45,1026,0,1321.428562,15,0,0,12
202006,03432057LP,1708,46,3000,0,5194.314866,6,0,0,5
202006,03432186LP,1709,41,791,0,1467.346935,7,0,0,2
202006,03432246LP,1710,44,500,1,583.090379,1,0,0,1
202006,03432556LP,1711,44,365,0,2671.020406,3,0,0,2
202006,03433056LP,1712,50,3790,1,7372.091826,19,0,0,15
202006,03433471LP,1713,46,3300,1,6740.884569,23,0,0,16
202006,03433473LP,1714,35,1500,0,16701.03497,30,0,0,22
202006,03434090LP,1715,47,1429,0,1822.157433,4,0,0,4
202006,03434249LP,1716,50,720,1,3958.454807,10,0,0,4
202006,03434317LP,1717,46,2350,1,6086.005828,6,0,0,5
202006,03434922LP,1718,52,372,0,956.851308,7,0,0,6
202006,03436012LP,1719,51,1100,0,2931.049559,5,0,0,3
202006,03436712LP,1720,47,883,0,1144.679293,12,0,0,7
202006,03437010LP,1721,50,2044,1,4169.096209,2,36923.207,4,2
202006,03437221LP,1722,33,500,0,976.588913,12,0,0,5
202006,03437257LP,1723,51,1700,0,1829.446064,1,0,0,1
202006,03437789LP,1724,33,1460,0,30899.27113,25,0,0,9
202006,03438015LP,1725,35,1000,0,4087.463555,5,0,0,2
202006,03438093LP,1726,48,1461,0,1486.880466,2,0,0,1
202006,03438789LP,1727,46,2536,1,3048.3965,4,0,0,3
202006,03439111LP,1728,38,800,0,1041.253643,4,0,0,3
202006,03439237LP,1729,50,2800,0,12692.44896,40,1326.530612,1,20
202006,03439439LP,1730,33,583,0,1583.463552,11,0,0,4
202006,03439496LP,1731,41,500,0,2383.96501,6,0,0,6
202006,03439794LP,1732,35,7174,1,8916.9825,16,0,0,11
202006,03440177LP,1733,43,1428,1,1829.466471,2,0,0,2
202006,03440458LP,1734,42,907,0,2826.384838,4,0,0,2
202006,03440577LP,1735,34,1291,1,5846.938769,12,0,0,11
202006,03441378LP,1736,38,500,0,926.384836,7,0,0,6
202006,03441562LP,1737,52,359.77,0,497.565595,6,0,0,3
202006,03442120LP,1738,36,720,0,926.239067,1,0,0,1
202006,03442341LP,1739,47,350,0,681.341106,5,0,0,5
202006,03443797LP,1740,36,500,0,878.717197,8,0,0,3
202006,03443916LP,1741,36,500,1,986.297373,8,0,0,6
202006,03444822LP,1742,39,1708,0,1892.128278,5,0,0,2
202006,03444979LP,1743,36,350,1,602.186582,11,0,0,5
202006,03444993LP,1744,36,300,0,874.635568,1,0,0,1
202006,03445159LP,1745,46,7251,1,17531.06414,10,0,0,7
202006,03445217LP,1746,39,500,0,3403.790086,3,0,0,2
202006,03445226LP,1747,49,857,0,1925.655969,12,0,0,6
202006,03445375LP,1748,44,2071,1,3066.151308,11,0,0,9
202006,03445483LP,1749,40,800,0,818.513113,10,0,0,3
202006,03446614LP,1750,51,2200,1,19975.77696,14,27606.75947,2,3
202006,03446967LP,1751,43,400,0,432.507281,12,0,0,5
202006,03447038LP,1752,40,4500,0,10156.70554,3,0,0,3
202006,03447142LP,1753,38,500,0,696.982499,12,0,0,6
202006,03447480LP,1754,35,649,0,1647.667635,5,0,0,2
202006,03447685PE,1755,62,5000,1,104708.8863,57,0,0,13
202006,03447992LP,1756,41,4304,1,5120.699704,10,0,0,7
202006,03448468LP,1757,35,1000,0,1157.376088,9,0,0,5
202006,03448750LP,1758,38,600,0,3338.192419,2,0,0,1
202006,03449362LP,1759,46,2600,1,16128.72448,24,0,0,20
202006,03449487LP,1760,35,450,0,3878.163253,18,0,0,10
202006,03449556LP,1761,47,750,1,1205.10204,3,0,0,3
202006,03449608LP,1762,49,1876,0,11242.5,1,0,0,1
202006,03450124LP,1763,50,500,0,578.440231,4,0,0,3
202006,03450265LP,1764,37,590,0,842.128276,12,0,0,6
202006,03450521LP,1765,41,2000,1,11075.21865,10,0,0,4
202006,03450579LP,1766,43,830,1,1283.403784,12,0,0,10
202006,03450646LP,1767,51,3000,0,21227.84256,15,0,0,7
202006,03450649LP,1768,32,847,0,990.379005,9,0,0,4
202006,03451095LP,1769,34,1635,1,1676.530609,4,0,0,4
202006,03451613LP,1770,33,800,0,1117.92711,8,0,0,7
202006,03451661LP,1771,43,2000,1,17448.97959,9,0,0,8
202006,03451689LP,1772,38,1716,0,2243.440228,12,0,0,4
202006,03451943LP,1773,48,727,0,2824.285709,13,0,0,9
202006,03452165LP,1774,35,1240.52,0,1381.049556,15,0,0,15
202006,03452549LP,1775,42,1500,0,2300.291543,5,0,0,1
202006,03452602LP,1776,51,900,0,3284.7,2,0,0,1
202006,03453269LP,1777,36,900,1,3517.49271,2,0,0,1
202006,03453675LP,1778,38,1335.42,0,17599.70845,7,0,0,7
202006,03454019LP,1779,32,300,0,18818.80465,24,0,0,16
202006,03454243LP,1780,32,350,0,2637.8134,26,0,0,17
202006,03454422LP,1781,27,800,0,1179.30029,5,0,0,4
202006,03454537LP,1782,33,2794,1,3469.387753,4,0,0,3
202006,03454562LP,1783,40,2000,0,2150.953349,10,0,0,5
202006,03454713LP,1784,45,1000,1,17819.58162,20,0,0,9
202006,03454743LP,1785,49,428,1,1011.107869,6,0,0,6
202006,03455492LP,1786,48,1500,1,3619.909619,6,0,0,2
202006,03455590LP,1787,38,300,0,396.064139,3,0,0,3
202006,03455710LP,1788,35,700,0,845.941688,4,0,0,1
202006,03455743LP,1789,50,2000,0,19708.5889,33,0,0,22
202006,03456098LP,1790,46,615,0,769.679297,6,0,0,6
202006,03456524LP,1791,47,1320,1,5036.746355,1,5036.746355,1,1
202006,03456815LP,1792,49,1720,0,2338.192418,4,0,0,4
202006,03457550LP,1793,42,2381,1,3556.231773,11,0,0,10
202006,03457871LP,1794,43,800,0,1577.988332,11,0,0,5
202006,03457874LP,1795,50,1100,0,1333.527696,2,0,0,2
202006,03457893LP,1796,47,570,0,1146.18,1,0,0,1
202006,03458224LP,1797,46,2000,1,2769.6793,1,0,0,1
202006,03458412LP,1798,48,4508,1,17456.26822,4,0,0,1
202006,03458773LP,1799,48,1000,0,4649.854219,18,0,0,7
202006,03458802LP,1800,40,714,0,2551.020407,3,0,0,2
202006,03459025LP,1801,43,257,1,295.33527,11,4272.594752,1,5
202006,03459245LP,1802,35,700,1,5871.720116,2,0,0,2
202006,03459760LP,1803,49,1200,0,2594.752184,6,0,0,1
202006,03459803LP,1804,39,877,0,999.817782,5,0,0,1
202006,03460222LP,1805,52,13773,1,35626.38481,62,11000,1,48
202006,03460323LP,1806,35,1500,0,3300.291542,6,0,0,1
202006,03461061LP,1807,35,980,0,1483.965013,3,0,0,2
202006,03463540LP,1808,35,2219,0,6481.648686,7,0,0,4
202006,03463628LP,1809,43,400,0,922.886296,3,0,0,2
202006,03464516LP,1810,33,500,0,1043.731777,4,0,0,4
202006,03465966LP,1811,49,1200,1,1211.370258,7,0,0,3
202006,03466581LP,1812,43,1166,0,2372.539355,7,5800,1,6
202006,03466962LP,1813,45,5225,1,21041.26528,53,0,0,23
202006,03467183LP,1814,32,500,0,921.134109,3,0,0,2
202006,03467329LP,1815,48,2000,0,4461.953342,17,0,0,11
202006,03468271LP,1816,45,900,0,5845.772589,11,0,0,7
202006,03468446LP,1817,33,684,0,716.180754,7,0,0,5
202006,03468579LP,1818,34,1036,0,1286.005829,7,0,0,4
202006,03469604LP,1819,36,1000,0,1900.583086,8,0,0,5
202006,03469963LP,1820,33,350,0,585.84256,10,0,0,6
202006,03470061LP,1821,44,600,0,3745.481044,9,0,0,8
202006,03470793LP,1822,35,320,0,6595.918367,2,0,0,2
202006,03471030LP,1823,46,500,0,1259.475216,6,0,0,2
202006,03471734LP,1824,47,600,0,2830.409617,7,0,0,7
202006,03472543LP,1825,37,1161,0,5230.153054,16,0,0,15
202006,03472653LP,1826,34,300,0,762.390668,5,0,0,4
202006,03474500LP,1827,40,2000,1,8755.694934,44,0,0,15
202006,03474556LP,1828,46,1000,1,1394.460635,10,0,0,10
202006,03474774LP,1829,44,1900,1,3329.883373,17,0,0,15
202006,03474903LP,1830,41,285,0,641.399413,7,0,0,7
202006,03474916LP,1831,34,350,0,561.37026,6,0,0,5
202006,03474943LP,1832,36,586,0,695.189502,4,0,0,4
202006,03475791LP,1833,49,2000,1,8546.822151,15,0,0,10
202006,03476023LP,1834,33,667,0,957.725941,12,0,0,2
202006,03476033LP,1835,36,300,0,706.997083,2,0,0,2
202006,03476217LP,1836,40,1268,0,1380.466469,7,0,0,3
202006,03476266LP,1837,35,600,0,1434.40233,4,0,0,3
202006,03476377LP,1838,44,3500,0,4651.137023,8,27842.5656,3,5
202006,03476380LP,1839,51,1396,1,1407.234693,3,0,0,2
202006,03476608LP,1840,45,1715,0,3366.23031,18,0,0,15
202006,03476668LP,1841,35,2000,1,4236.807567,20,0,0,18
202006,03476901LP,1842,47,1208,0,2186.588919,3,0,0,1
202006,03476910LP,1843,40,514,0,911.078717,1,0,0,1
202006,03477099LP,1844,44,1500,0,4273.469375,27,0,0,20
202006,03477458LP,1845,32,1380,0,1475.8309,8,0,0,4
202006,03477462LP,1846,41,2000,1,7130.825064,19,0,0,15
202006,03477669LP,1847,37,1434,1,1623.906704,5,0,0,4
202006,03477671LP,1848,34,430,0,511.224486,5,0,0,4
202006,03477677LP,1849,42,3600,0,7514.128275,9,0,0,8
202006,03477792LP,1850,39,1486,0,2778.206993,6,0,0,6
202006,03477893LP,1851,35,400,0,1460.641396,6,0,0,4
202006,03478019LP,1852,34,2439,0,3355.539354,8,0,0,5
202006,03478236LP,1853,48,365,0,407.113702,3,0,0,3
202006,03478768LP,1854,42,250,0,835.830902,4,0,0,2
202006,03478865LP,1855,45,1000,0,1204.08163,9,0,0,8
202006,03479505LP,1856,44,850,0,3865.88921,5,0,0,1
202006,03479885LP,1857,41,1033,0,7730.612234,22,1394.46,1,18
202006,03479936LP,1858,49,720,1,778.279881,5,30131.19534,2,4
202006,03480205LP,1859,37,450,0,1231.195332,5,0,0,3
202006,03481125LP,1860,51,900,0,2055.393581,10,0,0,4
202006,03481219LP,1861,33,1548,1,2064.795913,11,0,0,7
202006,03481334LP,1862,41,350,0,506.559764,6,0,0,5
202006,03481360LP,1863,32,1000,0,3590.962096,9,0,0,1
202006,03483008LP,1864,34,650,0,886.151599,7,0,0,5
202006,03483848LP,1865,31,703,0,910.349851,5,0,0,3
202006,03484723LP,1866,46,700,0,777.405243,11,0,0,11
202006,03485255LP,1867,43,1000,1,2014.446059,13,0,0,8
202006,03486308LP,1868,41,2000,1,6428.571426,5,0,0,3
202006,03486582LP,1869,37,1000,0,5992.798827,13,0,0,7
202006,03486821LP,1870,40,467,1,6054.664711,23,0,0,10
202006,03486997LP,1871,32,1000,1,4064.13994,3,0,0,2
202006,03487328LP,1872,47,600,0,8861.953352,2,0,0,2
202006,03487737LP,1873,34,500,0,3642.857141,4,0,0,2
202006,03487853LP,1874,47,350,0,1285.714282,9,0,0,5
202006,03489503LP,1875,47,2000,1,72735.82507,12,0,0,7
202006,03489528LP,1876,51,1457,0,3352.769678,2,0,0,1
202006,03490843LP,1877,39,1450,1,2196.209912,3,0,0,2
202006,03491674LP,1878,45,1500,0,9300.466471,3,10835.27697,1,3
202006,03491716LP,1879,34,1000,0,2847.813408,6,0,0,6
202006,03491771LP,1880,46,1239,0,2288.629736,2,0,0,1
202006,03491965LP,1881,42,400,0,1322.157433,3,0,0,2
202006,03492155LP,1882,50,350,0,362.536442,2,0,0,2
202006,03492872LP,1883,37,940,0,1297.376092,2,0,0,1
202006,03493222LP,1884,33,715,0,983.673465,10,0,0,8
202006,03493631LP,1885,48,370,0,963.265299,9,0,0,4
202006,03493659LP,1886,56,350,0,1195.335276,3,0,0,1
202006,03493900LP,1887,32,452,0,816.326527,4,0,0,3
202006,03493971LP,1888,48,300,0,301.680754,9,0,0,5
202006,03494891LP,1889,45,2400,0,2485.422737,8,0,0,2
202006,03495045LP,1890,32,500,0,811.661804,4,0,0,2
202006,03495215LP,1891,30,600,0,13223.15626,29,0,0,21
202006,03495325LP,1892,47,2843,1,6594.672007,11,0,0,7
202006,03495690LP,1893,37,350,0,1117.346938,4,0,0,4
202006,03495818LP,1894,48,5000,0,5118.80466,8,0,0,8
202006,03496118LP,1895,47,1344,0,1613.119524,13,0,0,9
202006,03496402LP,1896,49,2784,1,6537.900874,2,0,0,2
202006,03496673LP,1897,47,300,0,641.399414,5,0,0,2
202006,03497094LP,1898,41,5889,1,132351.312,4,151469.9708,3,3
202006,03497497LP,1899,32,2500,0,10470.39358,12,0,0,10
202006,03497537LP,1900,44,1428,0,1747.813402,16,0,0,13
202006,03497570LP,1901,34,400,0,711.370261,4,0,0,4
202006,03497722LP,1902,37,1082,0,2021.211359,19,0,0,14
202006,03498270LP,1903,38,300,0,1267.478125,18,0,0,15
202006,03499251LP,1904,35,450,0,837.084545,7,0,0,7
202006,03499397LP,1905,37,500,0,2770.494155,22,0,0,15
202006,03499406LP,1906,42,4833,1,41803.51311,21,0,0,11
202006,03499559LP,1907,42,488,0,1295.918362,12,0,0,6
202006,03499642LP,1908,45,250,0,7514.577258,2,0,0,2
202006,03499903LP,1909,48,2000,1,3554.227401,9,0,0,5
